var,skew,kur,fft,class
13561.740218685858,-1.2461896430166035,0.003215402681734658,3516545.5708155753,yes
13499.280254332549,-1.2561504957267677,-0.01830299636053297,3490565.409907067,yes
12854.806247525506,-1.2281375272791557,0.0050838330426131225,3332274.398401953,yes
14316.424297405569,-1.226354317149723,-0.01876840410882363,3693479.265131555,yes
15006.750711138357,-1.212651703325329,-0.020928114643775576,3881435.300851845,yes
14795.984087723205,-1.198533310943745,-0.019288823128463084,3822952.5685706893,yes
13425.560372542703,-1.2112798644602605,-0.012238242676571639,3471539.6653333437,yes
14014.890360076983,-1.2120897613678183,-0.012831619245154342,3610792.428997145,yes
13654.163904950758,-1.2219637433538788,-0.006490884179859494,3535951.430092695,yes
13992.949794750157,-1.2174210919209105,-0.0007705012353757979,3610158.372666683,yes
15381.375589508774,-1.207461500258266,-0.028469284941349975,3974886.13147475,yes
14443.964211149787,-1.1992444505912871,-0.023080088271953122,3726104.6178338206,yes
13391.399086817042,-1.2475336130775172,-0.01502372317939682,3464767.1209792923,yes
13473.902782529673,-1.2409991179861355,-0.017907453507419797,3481343.246239324,yes
14032.326838146702,-1.2135909383640942,-0.019437544740482364,3640416.049793951,yes
15130.243214709222,-1.2196003798879047,-0.011265219337903405,3915715.8859878825,yes
15368.653152725485,-1.2052343334401914,-0.027156720497139387,3973017.8851999524,yes
13499.102500643898,-1.222676531890561,-0.01952920519620013,3498907.634132979,yes
12915.951748063408,-1.2140202203159332,-0.010980387090222065,3349962.8696063105,yes
15212.383400158302,-1.19992741122759,-0.0056126705088207504,3942859.7545333714,yes
15454.762602743596,-1.2249936800265637,-0.017814020886806052,4018871.2628767723,yes
14795.72252114294,-1.1944617246737246,-0.009403434799467337,3836408.4042325234,yes
13957.952070726598,-1.2167587412951306,-0.01338089368907192,3624821.6399458935,yes
13006.525614327551,-1.2252131493200182,-0.008278510438265788,3371939.9987109294,yes
14836.157103927053,-1.219217676527104,-0.01870567089780194,3846638.857530101,yes
15669.852199420511,-1.232005715120889,-0.011497888313796376,4073410.1030497886,yes
15468.235908108276,-1.2316654818886932,-0.011919238895146768,4011796.6440059766,yes
15380.115951614995,-1.2307896103590568,-0.014377828224485046,3991823.039581905,yes
15268.248685534407,-1.2340737790220593,-0.001294398562540501,3960780.8230079636,yes
15896.117269330118,-1.2177910725077863,-0.014083136516235547,4133801.080595606,yes
15788.254081398889,-1.2179184187532333,-0.02367861065579813,4106719.8410793487,yes
13001.78861471847,-1.2373393427930623,-0.007462511141870931,3389917.10622289,yes
12882.965178485687,-1.2489390476453803,-0.017666102304915273,3349050.6851171935,yes
12766.842492541564,-1.2576424989918917,-0.012876783285782123,3323623.681083167,yes
12507.658390221168,-1.229229784179243,-0.010604842722198428,3256996.1074278536,yes
12265.839888999568,-1.209177505307332,-0.02346253959419714,3190152.074184222,yes
13110.488601026223,-1.2410500776743898,-0.015415445148477877,3419161.461762052,yes
13531.504398641728,-1.2010490622424146,-0.016751353592790664,3515170.7734041186,yes
13621.2850001632,-1.2216200670047273,-0.020837804699849537,3550505.2706411793,yes
14929.635239225008,-1.2088281532076024,-0.028041796921799776,3871327.6509497575,yes
13999.825921089956,-1.156422642693633,-0.020682815635604045,3636656.153290905,yes
13119.191951685596,-1.2365967318543625,-0.017090932814413803,3405114.8947083037,yes
13118.635241940814,-1.2132413807069746,-0.02151701204662812,3417394.499537291,yes
12598.03052531909,-1.1944113666954936,-0.011553328195581563,3268569.3885094733,yes
13156.217274172654,-1.2223703194340474,-0.00636756128832146,3410547.731099672,yes
13570.742283396217,-1.222273690902616,-0.009308793296474648,3525643.7547264993,yes
14974.775489652187,-1.2103087485182726,-0.020009021549913873,3866053.3365816576,yes
14363.205060920567,-1.2044799312683807,-0.013693701884368656,3716256.7165837074,yes
14976.001214802909,-1.2288335754785684,-0.03158487824634202,3871790.2717094086,yes
14334.647751015507,-1.2388968333064252,-0.01235280985351955,3703805.469275932,yes
13334.960614361615,-1.2060165742794475,-0.019699951473268664,3440601.3031956293,yes
12581.443429583614,-1.2183024497352748,-0.016171531475031087,3253865.9591491125,yes
12606.584755161128,-1.235702405232648,-0.012914779914521356,3265245.385603932,yes
14959.364052761593,-1.2117694350998127,0.0014829204478969463,3869666.4151649913,yes
14878.70904171285,-1.2607587345021345,-0.013994770811814942,3841839.685195081,yes
14372.360768147337,-1.228279768929284,-0.004716649174521794,3721804.7095593596,yes
12966.31309284277,-1.236953127507575,-0.023513907889692574,3364199.164665072,yes
13383.183057939932,-1.2561848554522395,-0.020080179149235114,3477178.567508841,yes
15415.262994221493,-1.1987002763547547,-0.013927142364472329,4009182.3173726397,yes
14905.253747460501,-1.2385377270270028,-0.0022603110949046446,3853987.693180962,yes
14533.236504669565,-1.2123501041665343,-0.006751448349270102,3790089.6111614485,yes
13497.04404049501,-1.2487223949367785,-0.019470122908590893,3515916.2653038357,yes
13320.471337974242,-1.25816672381781,-0.012074766968688016,3480369.4596847882,yes
13294.321930641172,-1.220348538994852,-0.008931674409867597,3472097.80442534,yes
15053.023903467352,-1.2226689815677247,-0.010668817996660978,3925065.2173738107,yes
15508.450095010085,-1.2215516495413852,-0.013981799423334374,4043043.792399477,yes
15627.598982519936,-1.2278268395084742,-0.007740574965168055,4077180.2693201127,yes
12866.065405935093,-1.2342614522993705,-0.020246036124042275,3363791.063530248,yes
13499.491418448168,-1.2301791705258356,-0.012966873451735346,3525188.7609650316,yes
16226.567129672594,-1.2111290632669747,-0.01631468759071773,4229815.844659784,yes
13475.895234671149,-1.19189045249592,-0.008361390626536746,3518698.6528757894,yes
14800.991543967608,-1.2201115213169678,-0.00952309159659336,3866818.1174322264,yes
12983.1021773096,-1.2318722279373606,-0.0023419684874021285,3394016.853607653,yes
13423.160321222433,-1.2207232969806996,-0.007300579429034266,3516130.0333765363,yes
15505.19325176613,-1.2175158245277988,-0.006203742565554859,4039084.0205213586,yes
15608.668418210711,-1.2288556112663338,-0.01396087874675318,4068301.4048584653,yes
13194.95230635154,-1.2251501433848562,-0.01765764166963408,3441369.3499749363,yes
13507.593908512285,-1.2521925440095742,-0.008791557369178641,3523499.4724636637,yes
13564.871634542258,-1.2314856187910355,-0.00882646907718201,3528285.1093700663,yes
12857.33360436585,-1.2539556662007803,-0.005361469551255613,3354922.3846862433,yes
13264.011658895384,-1.2433083425196156,-0.026828039828903933,3457006.2914432054,yes
14810.418978142667,-1.218961074933145,-0.02174542608250534,3846941.3223877577,yes
15203.035820572828,-1.2329320951309333,-0.008775557502556491,3945329.2883410156,yes
13278.279998214672,-1.2091033353349756,-0.007732278265833979,3435877.372965781,yes
12926.709316948985,-1.2396270634943705,-0.014834047327306546,3356783.181691473,yes
13580.951520878916,-1.2334114653509816,-0.0017003646988559059,3529767.0872448003,yes
13359.101967000424,-1.2342433834943725,-0.024732942726417337,3478765.4641568195,yes
12769.391645885029,-1.19256044150657,-0.015799730337624635,3321511.5689383536,yes
12855.465306308985,-1.2223599958234486,-0.008121896226746002,3348036.1315320856,yes
14189.225097488137,-1.1982608559440164,-0.008319168045733905,3712729.3800821835,yes
14436.648001242731,-1.2128115116740494,-0.009191837473539929,3766595.117053951,yes
14089.155531609107,-1.2255801055712052,-0.017670071013841618,3672600.242062483,yes
12853.466362073776,-1.195433338505492,-0.008330902081954241,3353935.171993578,yes
27491.268571667082,-1.396342554559974,-0.02113563475529479,7115667.1306644315,yes
27044.119445104734,-1.3911112937211736,-0.02262729017582471,6995356.383276257,yes
26635.643136994306,-1.378308257106547,-0.020716690658345107,6901657.973107714,yes
25897.23056111338,-1.3680882849697218,-0.019366809528440578,6699583.622407276,yes
25990.66740696858,-1.3791711570913008,-0.008363260434019554,6721245.081074806,yes
26229.321554750273,-1.3854176921840895,-0.016764984562292657,6785553.05973156,yes
26401.7940248876,-1.3896311702813373,-0.01689424926427777,6837766.020587571,yes
26469.29013174907,-1.3874103394695083,-0.01300738946246187,6853963.811658932,yes
27512.928577654406,-1.3773766346938747,-0.015349837716863527,7111851.165666491,yes
27417.265413930312,-1.4028171344317677,-0.011081262725662266,7092181.610216517,yes
31090.309832253064,-1.374863693106162,-0.012792144317871523,8038046.81419896,yes
29373.97616992834,-1.3671938761797984,-0.019266080184108577,7588550.985182028,yes
28176.58503295205,-1.3726347986592258,-0.018077179340693448,7293340.274385632,yes
28468.003942692878,-1.371740113425058,-0.024459024767070885,7367410.10557835,yes
28585.0455095629,-1.3886308612689766,-0.016032414978046104,7392014.041795778,yes
28127.389936706568,-1.3793666043445945,-0.013332891855336506,7270827.020481914,yes
26691.331333738013,-1.3692326704962785,-0.016333853265713853,6909492.290647502,yes
26525.263900314676,-1.4009660310804342,-0.015574780714600113,6862603.6544807665,yes
26747.988706660242,-1.3852986287227125,-0.019567419123087352,6921662.715845301,yes
32210.182621446143,-1.379910646285381,-0.016109805117746345,8311764.100648809,yes
31135.79857941642,-1.368054585496497,-0.026026299117505022,8044535.631675843,yes
27281.304137220828,-1.3992580577636038,-0.02198621315821041,7056585.536118887,yes
27479.981930672937,-1.3868255143251575,-0.025309399054304075,7111104.533452438,yes
27320.61578384663,-1.3818216530407008,-0.023463862050100887,7066780.590951892,yes
27442.40434197364,-1.3951318667695913,-0.021650232702442932,7087415.527470833,yes
26864.199196687754,-1.3850921610445903,-0.023145354530268798,6948221.696694696,yes
26930.593707281885,-1.3899916998734334,-0.02566311344987015,6964416.48314389,yes
26809.87643175685,-1.3837701359093522,-0.018865281627756497,6930955.125780704,yes
27363.568278561776,-1.3804165801260313,-0.017062291054084817,7068934.98676911,yes
27199.822875579135,-1.4006882063348307,-0.029764255002807494,7030178.079986846,yes
27306.876302639008,-1.3864320083236588,-0.02568014353575226,7055911.971272602,yes
27276.054870880882,-1.3714251223674978,-0.02577508706742091,7043922.389939181,yes
27262.887076638548,-1.3807343850925846,-0.019371811298805348,7040426.416538973,yes
27742.186103825377,-1.4034324439012256,-0.017695230261557265,7153985.352641502,yes
27882.183975962434,-1.3895006897104973,-0.01868388039879231,7192144.969776485,yes
27675.28328864667,-1.3823887750215849,-0.014432534000554258,7142780.371161943,yes
27197.825220451028,-1.383781242364404,-0.011448360757498059,7009873.946897954,yes
27200.016084030292,-1.3910614599387976,-0.021368780256519636,7008961.152953727,yes
27652.883527394275,-1.399706578008667,-0.01937751005998884,7121700.387986892,yes
27387.217436610554,-1.3768659193424806,-0.008924688228767673,7048043.981034013,yes
27772.86547922687,-1.3855865715898148,-0.019785358413969195,7132703.751813484,yes
27873.895126629533,-1.4014343647041716,-0.01664131358041545,7168154.6656064,yes
28481.602918487504,-1.391556956937893,-0.01088095612716554,7321810.314490902,yes
29859.51965413963,-1.3577386929304258,-0.012320202866821898,7664409.180953947,yes
28020.403626508327,-1.3824865308246945,-0.018636088094498283,7185456.181449234,yes
27643.446547932122,-1.3892839888390578,-0.02327912633136417,7103872.687717907,yes
33463.23453579823,-1.3753757576962156,-0.024414772631956936,8587064.7596232,yes
27477.0162543516,-1.3737607248647978,-0.017736567637594142,7039265.271126637,yes
26858.03097381821,-1.3988215361543508,-0.017134565829269133,6889047.174633782,yes
26846.512820208336,-1.3939244266807178,-0.01594983223659939,6894694.403012031,yes
26655.634963639248,-1.3763548369674663,-0.027364925875282185,6826710.209871802,yes
26756.71533599691,-1.3820858594451095,-0.02211462412787376,6860371.877050417,yes
27487.699897771425,-1.394677694672419,-0.02425986049685621,7042755.625827805,yes
27793.272092100357,-1.402292457105601,-0.019834953611993195,7126154.424399912,yes
27913.7328857141,-1.370116948245538,-0.011387322179197575,7136428.463046694,yes
27230.560774222038,-1.3567288442931995,-0.017429242640351127,6974173.9043804575,yes
26819.4569561569,-1.3996343771542812,-0.014256419303172453,6881885.290050294,yes
26999.731167841772,-1.3786487244462766,-0.017492096812612334,6923066.5849907715,yes
26538.532774564166,-1.3588599874988847,-0.01718703394600729,6800090.697350244,yes
25983.834467425335,-1.3482322882243378,-0.013602875149490972,6661858.547645863,yes
25920.224662676086,-1.3861956296921298,-0.018139526352057043,6658287.603222169,yes
26657.674455375847,-1.3788342423603503,-0.01985900262788985,6835558.5383661445,yes
26465.131685800377,-1.3721121637400369,-0.019819964190475374,6786813.714761578,yes
26834.0032680587,-1.3615131193906478,-0.012955667441258256,6874606.973781878,yes
27375.02085856515,-1.3962365155898182,-0.006324829630638056,7026961.543326603,yes
28066.50091124572,-1.396074961391247,-0.015741877981690532,7190633.883381568,yes
32863.66755012886,-1.3840255072311891,-0.016186553739930772,8407769.569481017,yes
29736.063943086538,-1.3719408756583853,-0.013417254698738125,7622063.832852678,yes
28620.70635233118,-1.3914195240803464,-0.0131308554651895,7330439.986363145,yes
28184.94267609638,-1.394604670314242,-0.012921167334682236,7220182.004072132,yes
27675.92124887302,-1.3750766877964045,-0.0030475742803312586,7089533.520186766,yes
26647.711114859725,-1.3592146199220236,-0.006932661225575599,6826749.472488279,yes
26890.255352627,-1.3836688273635953,-0.016741819624927493,6883728.017758665,yes
26974.530243058372,-1.3849893857463622,-0.016728630019110097,6906876.637150427,yes
26360.39045941917,-1.3836764477499996,-0.018135088216283755,6760403.938878883,yes
26353.027569568483,-1.3770525839225274,-0.025507092703459952,6753159.287969862,yes
27415.895157149378,-1.3978008824445218,-0.02714060721230565,7026369.3658793345,yes
28745.855420893437,-1.370788238617601,-0.03052144566014484,7380956.446137957,yes
27066.686340502758,-1.3775451350926076,-0.01457016513809883,6940021.796994577,yes
27253.80118280527,-1.3778759432120982,-0.02340777883543037,6981052.845341087,yes
35394.99474595452,-1.4017897645679342,-0.023720903469694073,9068983.237266582,yes
30840.09103031646,-1.3606130417802207,-0.023696226930340746,7886590.1680231355,yes
26345.321241167934,-1.3721803968602586,-0.02290940409033528,6761779.9461431,yes
26536.58767681964,-1.3757667249350536,-0.02352877408383647,6815083.356752617,yes
26876.55877331386,-1.390765218106266,-0.023556757649409656,6916460.52830359,yes
27150.389547813094,-1.3815184494558308,-0.019264337753225166,6995807.295500431,yes
26823.817413902485,-1.3733912064804679,-0.020808050316676957,6904275.848261568,yes
27532.36157765105,-1.383278500958325,-0.028453577901107047,7100400.664887963,yes
27995.243437167708,-1.3978972276339066,-0.01986494375366515,7213962.641707302,yes
28173.224596411943,-1.399327141726554,-0.018075538791276553,7278179.418823438,yes
33290.571301302145,-1.368374642754177,-0.01815491577566626,8582347.894173868,yes
27094.365017558495,-1.362820036702708,-0.02729964768543701,7000079.274545053,yes
28857.279739009075,-1.3766056626852745,-0.020727287489390633,7456411.015649866,yes
28971.658428344082,-1.3783292995994967,-0.020314819766509444,7488512.455323517,yes
25991.79243226633,-1.3611175954058221,-0.014867255221937867,6721446.878713829,yes
25980.458797380994,-1.3642526414743248,-0.013455497464680057,6726972.7997186165,yes
26708.24206583469,-1.380074553393168,-0.01793820729329763,6907299.659890667,yes
27132.92638847258,-1.4083050540676076,-0.010756343845569625,7022014.336775614,yes
26835.24909738572,-1.364412073063344,-0.012876638644251509,6942418.875127055,yes
26480.624111763147,-1.3765414820414639,-0.013933733459233748,6855644.444945861,yes
27162.021069380156,-1.394287246622968,-0.017000738882863593,7032540.785141774,yes
27245.860358646507,-1.3830864418451603,-0.01484331182766477,7047200.628561297,yes
27852.3437840846,-1.3662598781977975,-0.011252035306235295,7209370.042645075,yes
30827.473868904795,-1.3688119719564815,-0.024605277212130395,7961534.018319137,yes
27834.29044007427,-1.395444894094109,-0.017080532414256274,7206693.616537048,yes
27205.363399395283,-1.39973259626148,-0.02328289998939862,7029664.401720408,yes
26273.83786196195,-1.3730774678737523,-0.019761176046330754,6800034.472029297,yes
26546.64272632875,-1.3716609377608635,-0.011564148312491628,6871661.062423509,yes
26534.903742435665,-1.386033351039615,-0.012243126065271765,6867250.232868481,yes
26405.799480134803,-1.3819465555892814,-0.02601902778397037,6826650.488428115,yes
26667.955782478595,-1.3797609911583804,-0.028718126471147905,6903384.595826992,yes
27041.101092655026,-1.3701570484402081,-0.02458209921295811,6998745.74305639,yes
27251.21039360889,-1.3897633661229105,-0.016388455878882477,7047794.45609054,yes
27691.26557872619,-1.4033438708230603,-0.02253552874405008,7156272.888189418,yes
27472.87923585748,-1.3870874172968788,-0.012833784445205535,7112012.325120257,yes
27597.535622890642,-1.3736576735812427,-0.020857337111627662,7138435.614513243,yes
27372.609089953265,-1.3840001819605732,-0.014654075863738068,7089726.398245153,yes
26138.14501340215,-1.4040892608168656,-0.01665829189217585,6768311.309536355,yes
27221.341400993904,-1.3750491041214281,-0.018613118863332376,7041354.245774139,yes
26894.68979350217,-1.3690051484749937,-0.01957979644617504,6960254.785529807,yes
26929.418431154023,-1.3901769158258936,-0.017579603132423863,6961451.73982805,yes
27059.847667038448,-1.3785947748842269,-0.02740335063158852,7001103.90753847,yes
29058.97756485067,-1.3851042718374793,-0.016228623739105462,7510792.901958676,yes
34674.001236654614,-1.3944355749014752,-0.019338273306859666,8943339.934335662,yes
30829.814681952084,-1.3451322139201076,-0.018804381614055152,7970202.772056504,yes
27301.487605996266,-1.3966326388251835,-0.013929035173329357,7061313.435044175,yes
27784.66384021328,-1.4008397194530449,-0.014703649520854078,7195952.592242408,yes
26906.055865790622,-1.377098421442595,-0.01212814849223953,6953965.955436947,yes
26607.017371145186,-1.3632571659816217,-0.0139434349987561,6883942.225201551,yes
26737.10456437175,-1.3917224105119144,-0.014166181919790674,6916301.269163164,yes
27334.485639571853,-1.3902916550062987,-0.01570352181088085,7082316.158699033,yes
27264.1790660804,-1.3744271227455627,-0.01273162275667953,7044099.995718783,yes
27842.76689250626,-1.3885827591579434,-0.016145306221059277,7196495.904114757,yes
28477.93459293928,-1.4005786596173557,-0.019842981518440193,7359817.770940269,yes
28044.64082541361,-1.4007508840501048,-0.009104743554856064,7254489.989868518,yes
29885.074346133882,-1.351672860249064,-0.018155680368274953,7717842.185346127,yes
29819.385484140425,-1.3533357137123367,-0.026318776151175838,7704444.6118552275,yes
27727.400747556498,-1.39188244524336,-0.012949824624361237,7176359.186325602,yes
30125.557275158735,-1.3795161010684651,-0.01856133298361345,7786903.492153907,yes
29495.017367570923,-1.399979090252386,-0.021863338759830136,7626848.903381486,yes
26311.44409634675,-1.3736413103257863,-0.014779411048857102,6813245.282930841,yes
26318.873964238726,-1.3918167712915264,-0.012891922755992978,6820845.621790519,yes
25961.07489109347,-1.39270554788966,-0.019956427666646678,6714966.614291318,yes
26234.27467158497,-1.3718318411053916,-0.006762018702909583,6784198.647820838,yes
26881.295808375522,-1.3780167350250858,-0.008275678725008983,6959046.762724388,yes
29611.390484140604,-1.379591491260901,-0.013394839742243576,7645546.004731295,yes
27901.769302031455,-1.3932609840151877,-0.025745268001595233,7211399.062873421,yes
32901.53716472837,-1.3937525392040182,-0.016049936905358334,8483094.907911602,yes
33303.67217644845,-1.3820753794554272,-0.02151932158477873,8592667.82796096,yes
28060.177529087297,-1.3933341167166908,-0.024664753202429144,7230259.720840268,yes
26935.27297513911,-1.3833490620172004,-0.023979018415203255,6939245.998634625,yes
26648.211120977496,-1.3685273654093837,-0.026314935024614808,6856155.824788345,yes
26605.79257117869,-1.3663052015075778,-0.010996778096532578,6848600.010592926,yes
27597.595556973924,-1.3970379236664205,-0.012531555259812147,7105347.942952065,yes
27297.65691787811,-1.3943444021529996,-0.01263630685734626,7005323.802347599,yes
27300.566988748174,-1.3764413236520592,-0.018482108345284992,7019533.194805331,yes
27534.982330258386,-1.38081244755996,-0.0064441450934264585,7078614.391068162,yes
33068.17201158599,-1.3801620902703975,-0.026977360844413628,8502871.579886254,yes
32197.83993220853,-1.3614382605854363,-0.01872261065026297,8290523.502954061,yes
27801.548949063785,-1.3542874348642977,-0.020338900562655124,7150162.029961361,yes
35628.078442815975,-1.3959512835311758,-0.017423150704092165,9141488.89843088,yes
27143.593289304205,-1.3927551756852903,-0.01825280985855661,6986647.138781055,yes
26466.483403444254,-1.3909788444988593,-0.013679368255152527,6837963.782480689,yes
26232.931421982295,-1.3804110984159592,-0.015384712270573744,6776590.26342158,yes
22665.62468719398,-1.1004169479717658,-0.06411196796764107,5864194.036450336,yes
23558.21952965352,-1.348755361569363,-0.02752724173406731,6094169.983365539,yes
27255.403325094747,-1.3919266279675049,-0.027667847702401847,7049717.722443705,yes
21029.106253971855,-1.315936645710527,-0.01991577662180795,5453465.564456144,yes
21192.96766335256,-1.3781330294812904,-0.02471192131180567,5503742.583662505,yes
20583.898984019266,-1.3659942407014716,-0.0276843976358999,5344115.678993106,yes
22243.869839093626,-1.389164096345586,-0.019648867032119797,5764895.359346364,yes
20755.78802341704,-1.3808201807340754,-0.024882281064297615,5388088.199037245,yes
21398.173119725176,-1.3585599578101406,-0.03101696195127184,5542859.171357334,yes
21169.195844926107,-1.3961132670309186,-0.01712788581791439,5482611.710875757,yes
18904.69514685782,-1.398167196260165,-0.02815023706401404,4891570.3107504435,yes
18720.73876987678,-1.3748845910004697,-0.01936299450509704,4841617.38084087,yes
18664.022116821892,-1.3577063206412672,-0.01539826265262407,4822777.553507675,yes
18836.62798477042,-1.373390905010684,-0.026911159005220675,4855198.089191565,yes
19586.36287633912,-1.3911668539475148,-0.01918272997028315,5037262.149409143,yes
19998.881014472063,-1.3531302227881448,-0.033590092710085354,5136996.772340901,yes
20151.472176473817,-1.3583201400176148,-0.029171734387516458,5168690.808046602,yes
19576.812395652254,-1.3922589245608687,-0.03526020141677148,5059279.200028001,yes
20131.377848301367,-1.381409113227368,-0.01730784992296623,5195408.683752244,yes
20004.410185346616,-1.3715004151197028,-0.012460173395246587,5165151.385335935,yes
20089.207886448177,-1.3672522660483803,-0.013120189049784452,5194087.320317265,yes
19025.28405456677,-1.379666277548687,-0.015395615575911181,4939254.5122437645,yes
18445.530675844464,-1.3715388382418199,-0.01182504123879102,4785408.922563693,yes
19495.87337568515,-1.350112276951319,-0.011976441692773477,5064638.856566273,yes
18901.15461761299,-1.3692056007056808,-0.018253058569655776,4919835.957343872,yes
18764.185817419308,-1.38430914091793,-0.01485335599969438,4880528.268836771,yes
21184.467576436044,-1.3636677439002118,-0.01846597809869327,5483565.250712885,yes
27303.93353167502,-1.380401804545802,-0.0180472076507243,7047649.742919553,yes
27479.461860957123,-1.381245327767568,-0.01608341002341147,7079241.151706454,yes
28679.526221215005,-1.404499241872454,-0.020621320169738146,7371695.613581977,yes
28463.143964487175,-1.396636923009974,-0.017059865755366565,7300828.296400085,yes
27646.706799322397,-1.3614170419008687,-0.011839398193773722,7109779.957617521,yes
26998.2271638495,-1.3831630644814508,-0.019796152484485983,6939399.904416494,yes
27289.368789556742,-1.3976554015365752,-0.01604960503720966,7034721.975815491,yes
27400.95019805908,-1.3946667404377706,-0.014043594722759473,7078064.463121099,yes
26971.892482182055,-1.373826457715437,-0.027173023688476527,6972413.429839948,yes
27643.52596982936,-1.3916080672160591,-0.01883401479711659,7129665.997833556,yes
28177.266959931734,-1.3925185524833366,-0.0223297713345933,7290315.846040386,yes
28087.565559903505,-1.3836778459790833,-0.02354049269637255,7265388.801657114,yes
27863.782613612195,-1.373439689675117,-0.021025793023015674,7205699.575586101,yes
27858.16152017489,-1.3837586448880255,-0.02305326635219958,7196469.745200401,yes
28316.927886894086,-1.3993379838990134,-0.013106413462159888,7310771.028816698,yes
27716.66387571689,-1.4031454218604278,-0.017304221287349254,7132704.370902332,yes
26230.742829076782,-1.3723598397695793,-0.014355835749346919,6732170.519337669,yes
26385.038191951833,-1.360635721281148,-0.023821516819129387,6755516.935601529,yes
26491.818130112853,-1.3786954672159508,-0.025139045814419652,6782102.006224871,yes
27272.481190909915,-1.3961646606062277,-0.022619747871596575,7003772.486853352,yes
26368.152575659573,-1.3730309962548062,-0.03236150585179044,6777992.414162211,yes
27045.463342250936,-1.3845868413709026,-0.009076439749283596,6963173.348525712,yes
27738.112267383527,-1.40231877189952,-0.011020027894872102,7159085.086408967,yes
27836.307674851334,-1.3961742487388327,-0.018965924467077785,7200737.790559282,yes
27655.203794175846,-1.3735604255464133,-0.016251897209680507,7152860.133550178,yes
27658.647821922154,-1.3852077014624216,-0.012021687253964762,7161561.157375796,yes
28108.274036554878,-1.3954823725623913,-0.014516365613047998,7268301.723118215,yes
31103.53424298594,-1.3933495126014832,-0.01927195705558976,8019418.099743406,yes
28880.47908496064,-1.3816659845832953,-0.018601199104071445,7426780.971551492,yes
26642.281884384058,-1.3624807625914301,-0.0010857127813975105,6850678.225738285,yes
27488.137330937894,-1.3981322127002904,-0.00608809590022672,7060832.529524724,yes
27053.34754522062,-1.3814464146035366,-0.01225485107675484,6961876.229682939,yes
27353.43831305034,-1.388387877803631,-0.015327498951943533,7058934.825889681,yes
27516.846942568372,-1.3761605622850352,-0.015872547446227403,7096517.12413552,yes
28197.075299394102,-1.3817660910720728,-0.01929016374070878,7283698.80630494,yes
30346.77710918671,-1.3686021676150213,-0.026932793011425923,7844038.853059912,yes
30872.963217053475,-1.3756086949153674,-0.018366747940225712,7975496.350088623,yes
34146.97552111463,-1.3939179883843296,-0.020856346247109598,8806865.068370543,yes
27548.33839351034,-1.3832002877214264,-0.019580175932492585,7103294.223312614,yes
26746.00029141447,-1.3949769323042815,-0.021432206666301284,6871958.465184607,yes
26615.89537787733,-1.3814171285085244,-0.02315594075661399,6826320.535800746,yes
26716.92314244894,-1.3806004759246966,-0.018587268863906953,6839925.272086679,yes
27369.44113615425,-1.3890605351767638,-0.01974592211615703,7014635.1652346905,yes
27439.61136200891,-1.406937079902365,-0.022856677086681983,7060277.960740961,yes
27585.29984667762,-1.3914874237227741,-0.016712730083804753,7129249.677857859,yes
27388.209199500336,-1.3690236514987955,-0.015923047258609543,7076247.757424716,yes
27629.75109242309,-1.3767645908652442,-0.01665743399022567,7147457.926411578,yes
36571.36337714057,-1.4106490092425203,-0.020749021361766297,9436424.48901165,yes
36222.41572043738,-1.3834122412665384,-0.022124302494339772,9337624.585965976,yes
35122.98492237656,-1.3880995933627986,-0.02242947553036926,9032804.709824905,yes
27222.50684607833,-1.3791993246563463,-0.024605048722484955,7009942.561146323,yes
26775.19482045879,-1.3845390553000425,-0.007542846691337346,6879400.245837247,yes
26448.874782590763,-1.3933871250417464,-0.00969940342316369,6811597.519401392,yes
27104.95992316791,-1.4143740351973135,-0.018713661480313157,6980949.958335867,yes
28041.626273224312,-1.3973146060640214,-0.020714183431154207,7233108.196919402,yes
28346.790554426894,-1.3997992723609018,-0.021115685210500185,7334870.301225827,yes
28006.889946633768,-1.3780900244733336,-0.01982784566868968,7241819.679640353,yes
31871.791801114534,-1.367573268660271,-0.009972538371461843,8225628.967608295,yes
33308.346250288974,-1.3727843560657729,-0.01741528023360477,8581738.228705894,yes
32706.968639796483,-1.3903694373968307,-0.01129893577972537,8399970.651060443,yes
33480.901353558525,-1.3724020106397288,-0.01893971424700151,8555737.287769686,yes
27463.556271468893,-1.3573902561758953,-0.015656594956454467,7034769.343236959,yes
27479.13788373858,-1.37921286731953,-0.019033782866344256,7050122.061754189,yes
27294.983056877198,-1.3970742355692898,-0.015472269692180126,7013357.611003917,yes
27515.536247405045,-1.3932745807652394,-0.016793471851705755,7098034.06935073,yes
27367.576426496584,-1.383717639458392,-0.028740949023796706,7064912.091260079,yes
27529.679226824825,-1.3914727689077608,-0.023551079302056487,7127832.499841873,yes
27955.260610819954,-1.383951386053354,-0.023619803034603936,7225728.7646112945,yes
28181.615492795892,-1.3901546901175752,-0.023481078249510366,7289455.873773044,yes
29441.838198683152,-1.3741437116338964,-0.02192963240319699,7596957.610612089,yes
36286.449476548085,-1.3852299326694235,-0.017737890275269005,9326142.697223436,yes
36886.63629378783,-1.4105630711888542,-0.021431743015514478,9458892.538874919,yes
32701.52608256745,-1.3831246940597606,-0.02132047303665888,8378911.024761511,yes
26399.793310586178,-1.392356836570317,-0.028085559706910845,6789220.146123625,yes
